,id,code,period_start,period_end,pub_date,report_type_id,report_type,rank,symbol,name,shares,market_cap,proportion
48,11978301,000592,2014-05-14,2014-12-31,2015-03-31,403006,年度,49,300033,同花顺,5500.0,249480.0,0.43
49,11941504,000592,2014-07-01,2014-09-30,2014-10-24,403003,第三季度,1,600651,飞乐音响,530000.0,4738200.0,4.69
50,11941505,000592,2014-07-01,2014-09-30,2014-10-24,403003,第三季度,2,000998,隆平高科,300000.0,4521000.0,4.48
51,11941506,000592,2014-07-01,2014-09-30,2014-10-24,403003,第三季度,3,002104,恒宝股份,290000.0,4205000.0,4.16
52,11941507,000592,2014-07-01,2014-09-30,2014-10-24,403003,第三季度,4,002491,通鼎光电,200000.0,3960000.0,3.92
53,11941508,000592,2014-07-01,2014-09-30,2014-10-24,403003,第三季度,5,000920,南方汇通,250000.0,3585000.0,3.55
54,11941509,000592,2014-07-01,2014-09-30,2014-10-24,403003,第三季度,6,300070,碧水源,109809.0,3322820.34,3.29
55,11941510,000592,2014-07-01,2014-09-30,2014-10-24,403003,第三季度,7,000153,丰原药业,288500.0,3193695.0,3.16
56,11941511,000592,2014-07-01,2014-09-30,2014-10-24,403003,第三季度,8,000858,五 粮 液,170000.0,3139900.0,3.11
57,11941512,000592,2014-07-01,2014-09-30,2014-10-24,403003,第三季度,9,002041,登海种业,79963.0,2824293.16,2.8
58,11941513,000592,2014-07-01,2014-09-30,2014-10-24,403003,第三季度,10,002153,石基信息,40000.0,2806800.0,2.78
59,11955847,000592,2014-10-01,2014-12-31,2015-01-22,403004,第四季度,1,601318,中国平安,66850.0,4994363.5,8.55
60,11955848,000592,2014-10-01,2014-12-31,2015-01-22,403004,第四季度,2,600340,华夏幸福,72824.0,3175126.4,5.44
61,11955849,000592,2014-10-01,2014-12-31,2015-01-22,403004,第四季度,3,600271,航天信息,100900.0,3078459.0,5.27
62,11955850,000592,2014-10-01,2014-12-31,2015-01-22,403004,第四季度,4,600651,飞乐音响,349298.0,2857257.64,4.89
63,11955851,000592,2014-10-01,2014-12-31,2015-01-22,403004,第四季度,5,000625,长安汽车,168107.0,2761998.01,4.73
64,11955852,000592,2014-10-01,2014-12-31,2015-01-22,403004,第四季度,6,000998,隆平高科,134675.0,2651750.75,4.54
65,11955853,000592,2014-10-01,2014-12-31,2015-01-22,403004,第四季度,7,600030,中信证券,75700.0,2566230.0,4.39
66,11955854,000592,2014-10-01,2014-12-31,2015-01-22,403004,第四季度,8,600837,海通证券,96400.0,2319384.0,3.97
67,11955855,000592,2014-10-01,2014-12-31,2015-01-22,403004,第四季度,9,002063,远光软件,76500.0,1533825.0,2.63
68,11955856,000592,2014-10-01,2014-12-31,2015-01-22,403004,第四季度,10,300070,碧水源,43223.0,1504160.4,2.58
69,12084924,000592,2015-01-01,2015-03-31,2015-04-21,403001,第一季度,1,600271,航天信息,126050.0,6549558.0,10.09
70,12084925,000592,2015-01-01,2015-03-31,2015-04-21,403001,第一季度,2,600651,飞乐音响,463698.0,5239787.4,8.08
71,12084926,000592,2015-01-01,2015-03-31,2015-04-21,403001,第一季度,3,300017,网宿科技,32900.0,2940931.0,4.53
72,12084927,000592,2015-01-01,2015-03-31,2015-04-21,403001,第一季度,4,600340,华夏幸福,50841.0,2815574.58,4.34
73,12084928,000592,2015-01-01,2015-03-31,2015-04-21,403001,第一季度,5,000625,长安汽车,117919.0,2722749.71,4.2
74,12084929,000592,2015-01-01,2015-03-31,2015-04-21,403001,第一季度,6,300005,探路者,89700.0,2642562.0,4.07
75,12084930,000592,2015-01-01,2015-03-31,2015-04-21,403001,第一季度,7,600837,海通证券,108900.0,2549349.0,3.93
76,12084931,000592,2015-01-01,2015-03-31,2015-04-21,403001,第一季度,8,002153,石基信息,17300.0,2108870.0,3.25
77,12084932,000592,2015-01-01,2015-03-31,2015-04-21,403001,第一季度,9,300274,阳光电源,59200.0,1918080.0,2.96
78,12084933,000592,2015-01-01,2015-03-31,2015-04-21,403001,第一季度,10,000712,锦龙股份,41100.0,1626738.0,2.51
79,12129613,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,1,600651,飞乐音响,847634.0,17435831.38,9.37
80,12129614,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,2,600271,航天信息,237858.0,15391791.18,8.27
81,12129615,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,3,000915,山大华特,159700.0,8943200.0,4.8
82,12129616,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,4,000488,晨鸣纸业,596367.0,5349411.99,2.87
83,12129617,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,5,601988,中国银行,1023800.0,5006382.0,2.69
84,12129618,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,6,002037,久联发展,146510.0,4931526.6,2.65
85,12129619,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,7,601398,工商银行,930559.0,4913351.52,2.64
86,12129620,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,8,002275,桂林三金,191400.0,4892184.0,2.63
87,12129621,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,9,601998,中信银行,591000.0,4556610.0,2.45
88,12129622,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,10,002699,美盛文化,105700.0,4149782.0,2.23
89,12129623,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,11,002146,荣盛发展,325200.0,4065000.0,2.18
90,12129624,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,12,300099,尤洛卡,173100.0,4057464.0,2.18
91,12129625,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,13,600050,中国联通,493800.0,3619554.0,1.94
92,12129626,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,14,300017,网宿科技,77872.0,3614818.24,1.94
93,12129627,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,15,600028,中国石化,510100.0,3601306.0,1.93
94,12129628,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,16,002457,青龙管业,228200.0,3580458.0,1.92
95,12129629,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,17,600687,刚泰控股,86600.0,3399050.0,1.83
96,12129630,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,18,300422,博世科,31500.0,3367350.0,1.81
97,12129631,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,19,002612,朗姿股份,44200.0,2981290.0,1.6
98,12129632,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,20,002477,雏鹰农牧,143341.0,2752147.2,1.48
99,12129633,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,21,002086,东方海洋,116068.0,2740365.48,1.47
100,12129634,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,22,600259,广晟有色,44400.0,2604504.0,1.4
101,12129635,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,23,000961,中南建设,123000.0,2456310.0,1.32
102,12129636,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,24,002597,金禾实业,197900.0,2420317.0,1.3
103,12129637,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,25,601311,骆驼股份,103200.0,2405592.0,1.29
104,12129638,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,26,600438,通威股份,151801.0,2387829.73,1.28
105,12129639,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,27,002090,金智科技,80599.0,2377670.5,1.28
106,12129640,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,28,000524,岭南控股,107800.0,2333870.0,1.25
107,12129641,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,29,002358,森源电气,107400.0,2306952.0,1.24
108,12129642,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,30,000544,中原环保,95600.0,2256160.0,1.21
109,12129643,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,31,300332,天壕节能,81600.0,2056320.0,1.1
110,12129644,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,32,002196,方正电机,84450.0,1969374.0,1.06
111,12129645,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,33,600223,鲁商置业,179000.0,1904560.0,1.02
112,12129646,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,34,600340,华夏幸福,57166.0,1740704.7,0.94
113,12129647,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,35,002206,海 利 得,100600.0,1694104.0,0.91
114,12129648,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,36,002689,博林特,125640.0,1652166.0,0.89
115,12129649,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,37,000400,许继电气,64235.0,1616152.6,0.87
116,12129650,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,38,002405,四维图新,36000.0,1576800.0,0.85
117,12129651,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,39,600298,安琪酵母,44600.0,1551188.0,0.83
118,12129652,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,40,002656,卡奴迪路,49800.0,1518402.0,0.82
119,12129653,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,41,002347,泰尔重工,62100.0,1518345.0,0.82
120,12129654,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,42,600138,中青旅,71700.0,1514304.0,0.81
121,12129655,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,43,300156,神雾环保,34039.0,1480356.11,0.8
122,12129656,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,44,300299,富春通信,55300.0,1469874.0,0.79
123,12129657,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,45,600109,国金证券,56500.0,1378600.0,0.74
124,12129658,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,46,000988,华工科技,76800.0,1367808.0,0.73
125,12129659,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,47,002675,东诚药业,25900.0,1181817.0,0.63
126,12129660,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,48,300005,探路者,39995.0,1095863.0,0.59
127,12129661,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,49,300068,南都电源,51800.0,1080030.0,0.58
128,12129662,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,50,600682,南京新百,27600.0,1035828.0,0.56
129,12129663,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,51,002344,海宁皮城,52738.0,1035246.94,0.56
130,12129664,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,52,002080,中材科技,43700.0,1015151.0,0.55
131,12129665,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,53,002368,太极股份,19050.0,1004506.5,0.54
132,12129666,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,54,300155,安居宝,24900.0,999735.0,0.54
133,12129667,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,55,002301,齐心集团,32000.0,921600.0,0.5
134,12129668,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,56,300088,长信科技,32000.0,880000.0,0.47
135,12129669,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,57,300342,天银机电,22200.0,813630.0,0.44
136,12129670,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,58,600993,马应龙,24300.0,779787.0,0.42
137,12129671,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,59,002589,瑞康医药,7447.0,776349.75,0.42
138,12129672,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,60,600310,桂东电力,21900.0,690507.0,0.37
139,12129673,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,61,002297,博云新材,36300.0,658845.0,0.35
140,12129674,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,62,002115,三维通信,39800.0,596602.0,0.32
141,12129675,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,63,600594,益佰制药,6300.0,366219.0,0.2
142,12129676,000592,2015-01-01,2015-06-30,2015-08-29,403005,半年度,64,002437,誉衡药业,9700.0,281785.0,0.15
143,12307590,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,1,600271,航天信息,275413.0,19681012.98,6.91
144,12307591,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,2,002137,麦达数字,573342.0,13186866.0,4.63
145,12307592,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,3,002086,东方海洋,428163.0,12673624.8,4.45
146,12307593,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,4,600730,中国高科,528862.0,9218064.66,3.24
147,12307594,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,5,600651,飞乐音响,572096.0,8438416.0,2.96
148,12307595,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,6,002308,威创股份,339200.0,8361280.0,2.94
149,12307596,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,7,600718,东软集团,266404.0,8271844.2,2.9
150,12307597,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,8,002477,雏鹰农牧,483041.0,8168223.31,2.87
151,12307598,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,9,002458,益生股份,215003.0,8127113.4,2.85
152,12307599,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,10,002321,华英农业,613500.0,8104335.0,2.85
153,12307600,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,11,000513,丽珠集团,133300.0,7655419.0,2.69
154,12307601,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,12,600589,广东榕泰,438200.0,7357378.0,2.58
155,12307602,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,13,601888,中国国旅,122600.0,7271406.0,2.55
156,12307603,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,14,600735,新华锦,282500.0,6785650.0,2.38
157,12307604,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,15,000705,浙江震元,349400.0,6554744.0,2.3
158,12307605,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,16,601009,南京银行,356831.0,6315908.7,2.22
159,12307606,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,17,000488,晨鸣纸业,679523.0,6061345.16,2.13
160,12307607,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,18,600556,慧球科技,221300.0,5990591.0,2.1
161,12307608,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,19,300038,梅泰诺,103600.0,5872048.0,2.06
162,12307609,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,20,601107,四川成渝,961600.0,5740752.0,2.02
163,12307610,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,21,000651,格力电器,255200.0,5703720.0,2.0
164,12307611,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,22,300322,硕贝德,292100.0,5695950.0,2.0
165,12307612,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,23,002171,楚江新材,230300.0,5522594.0,1.94
166,12307613,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,24,300017,网宿科技,77872.0,4671541.28,1.64
167,12307614,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,25,600418,江淮汽车,293733.0,4285564.47,1.5
168,12307615,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,26,300300,汉鼎股份,125655.0,4110175.05,1.44
169,12307616,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,27,002215,诺 普 信,211900.0,4064242.0,1.43
170,12307617,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,28,002699,美盛文化,77200.0,3944920.0,1.39
171,12307618,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,29,002434,万里扬,170100.0,3920805.0,1.38
172,12307619,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,30,600029,南方航空,454300.0,3893351.0,1.37
173,12307620,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,31,601588,北辰实业,717100.0,3843656.0,1.35
174,12307621,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,32,600115,东方航空,499200.0,3798912.0,1.33
175,12307622,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,33,000333,美的集团,113800.0,3734916.0,1.31
176,12307623,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,34,300083,劲胜精密,78052.0,3693420.64,1.3
177,12307624,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,35,002172,澳洋科技,212400.0,3160512.0,1.11
178,12307625,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,36,300255,常山药业,172000.0,3011720.0,1.06
179,12307626,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,37,300458,全志科技,23900.0,2844100.0,1.0
180,12307627,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,38,002335,科华恒盛,55700.0,2673600.0,0.94
181,12307628,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,39,600146,商赢环球,79500.0,2610780.0,0.92
182,12307629,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,40,000998,隆平高科,103765.0,2464418.75,0.87
183,12307630,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,41,300043,互动娱乐,133800.0,2300022.0,0.81
184,12307631,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,42,002563,森马服饰,119900.0,1486760.0,0.52
185,12307632,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,43,600233,大杨创世,56100.0,1409793.0,0.49
186,12307633,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,44,600393,东华实业,110700.0,1387071.0,0.49
187,12307634,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,45,600681,万鸿集团,104873.0,1379079.95,0.48
188,12307635,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,46,002034,美 欣 达,31600.0,1378076.0,0.48
189,12307636,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,47,600152,维科精华,112700.0,1368178.0,0.48
190,12307637,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,48,002715,登云股份,34200.0,1350216.0,0.47
191,12307638,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,49,600137,浪莎股份,35000.0,1338050.0,0.47
192,12307639,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,50,002368,太极股份,19050.0,1278255.0,0.45
193,12307640,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,51,600682,南京新百,27600.0,910248.0,0.32
194,12307641,000592,2015-01-01,2015-12-31,2016-03-29,403006,年度,52,603996,中新科技,1000.0,29540.0,0.01
195,12101003,000592,2015-04-01,2015-06-30,2015-07-17,403002,第二季度,1,600651,飞乐音响,847634.0,17435831.38,9.37
196,12101004,000592,2015-04-01,2015-06-30,2015-07-17,403002,第二季度,2,600271,航天信息,237858.0,15391791.18,8.27
197,12101005,000592,2015-04-01,2015-06-30,2015-07-17,403002,第二季度,3,000915,山大华特,159700.0,8943200.0,4.8
198,12101006,000592,2015-04-01,2015-06-30,2015-07-17,403002,第二季度,4,000488,晨鸣纸业,596367.0,5349411.99,2.87
199,12101007,000592,2015-04-01,2015-06-30,2015-07-17,403002,第二季度,5,601988,中国银行,1023800.0,5006382.0,2.69
200,12101008,000592,2015-04-01,2015-06-30,2015-07-17,403002,第二季度,6,002037,久联发展,146510.0,4931526.6,2.65
201,12101009,000592,2015-04-01,2015-06-30,2015-07-17,403002,第二季度,7,601398,工商银行,930559.0,4913351.52,2.64
202,12101010,000592,2015-04-01,2015-06-30,2015-07-17,403002,第二季度,8,002275,桂林三金,191400.0,4892184.0,2.63
203,12101011,000592,2015-04-01,2015-06-30,2015-07-17,403002,第二季度,9,601998,中信银行,591000.0,4556610.0,2.45
204,12101012,000592,2015-04-01,2015-06-30,2015-07-17,403002,第二季度,10,002699,美盛文化,105700.0,4149782.0,2.23
205,12254499,000592,2015-07-01,2015-09-30,2015-10-27,403003,第三季度,1,600271,航天信息,275413.0,14786923.97,8.08
206,12254500,000592,2015-07-01,2015-09-30,2015-10-27,403003,第三季度,2,300332,天壕环境,393910.0,7996373.0,4.37
207,12254501,000592,2015-07-01,2015-09-30,2015-10-27,403003,第三季度,3,600418,江淮汽车,476500.0,6327920.0,3.46
208,12254502,000592,2015-07-01,2015-09-30,2015-10-27,403003,第三季度,4,300450,先导股份,76035.0,5907919.5,3.23
209,12254503,000592,2015-07-01,2015-09-30,2015-10-27,403003,第三季度,5,600651,飞乐音响,572096.0,5698076.16,3.12
210,12254504,000592,2015-07-01,2015-09-30,2015-10-27,403003,第三季度,6,000998,隆平高科,289500.0,5297850.0,2.9
211,12254505,000592,2015-07-01,2015-09-30,2015-10-27,403003,第三季度,7,002594,比亚迪,77000.0,4620770.0,2.53
212,12254506,000592,2015-07-01,2015-09-30,2015-10-27,403003,第三季度,8,002074,国轩高科,146200.0,4309976.0,2.36
213,12254507,000592,2015-07-01,2015-09-30,2015-10-27,403003,第三季度,9,000524,岭南控股,229300.0,4287910.0,2.34
214,12254508,000592,2015-07-01,2015-09-30,2015-10-27,403003,第三季度,10,601888,中国国旅,81900.0,4281732.0,2.34
215,12275636,000592,2015-10-01,2015-12-31,2016-01-21,403004,第四季度,1,600271,航天信息,275413.0,19681012.98,6.91
216,12275637,000592,2015-10-01,2015-12-31,2016-01-21,403004,第四季度,2,002137,麦达数字,573342.0,13186866.0,4.63
217,12275638,000592,2015-10-01,2015-12-31,2016-01-21,403004,第四季度,3,002086,东方海洋,428163.0,12673624.8,4.45
218,12275639,000592,2015-10-01,2015-12-31,2016-01-21,403004,第四季度,4,600730,中国高科,528862.0,9218064.66,3.24
219,12275640,000592,2015-10-01,2015-12-31,2016-01-21,403004,第四季度,5,600651,飞乐音响,572096.0,8438416.0,2.96
220,12275641,000592,2015-10-01,2015-12-31,2016-01-21,403004,第四季度,6,002308,威创股份,339200.0,8361280.0,2.94
221,12275642,000592,2015-10-01,2015-12-31,2016-01-21,403004,第四季度,7,600718,东软集团,266404.0,8271844.2,2.9
