,id,code,period_start,period_end,pub_date,report_type_id,report_type,rank,symbol,name,shares,market_cap,proportion
371,22068803,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,16,688020,方邦股份,14576.0,1689358.4,3.08
372,22068804,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,17,300019,硅宝科技,128200.0,1506350.0,2.75
373,22068805,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,18,002174,游族网络,57300.0,1494384.0,2.73
374,22068806,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,19,688025,杰普特,25116.0,1444170.0,2.64
375,22068807,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,20,002594,比亚迪,20100.0,1443180.0,2.63
376,22068808,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,21,002389,航天彩虹,102200.0,1374590.0,2.51
377,22068809,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,22,300303,聚飞光电,232000.0,1366480.0,2.49
378,22068810,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,23,300041,回天新材,89200.0,1353164.0,2.47
379,22068811,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,24,300438,鹏辉能源,73100.0,1275595.0,2.33
380,22068812,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,25,600877,ST电能,220800.0,1236480.0,2.26
381,22068813,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,26,300397,天和防务,47100.0,1149711.0,2.1
382,22068814,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,27,603712,七一二,27800.0,1066964.0,1.95
383,22068815,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,28,002241,歌尔股份,35500.0,1042280.0,1.9
384,22068816,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,29,002131,利欧股份,249700.0,963842.0,1.76
385,22068817,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,30,002666,德联集团,91000.0,644280.0,1.18
386,22068818,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,31,605166,聚合顺,1062.0,16832.7,0.03
387,22068819,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,32,300842,帝科股份,394.0,16043.68,0.03
388,22068820,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,33,300839,博汇股份,419.0,9808.79,0.02
389,22068821,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,34,300843,胜蓝股份,751.0,7517.51,0.01
390,22068822,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,35,300845,捷安高科,376.0,6628.88,0.01
391,22068823,003567,2020-01-01,2020-06-30,2020-08-29,403005,半年度,36,300840,酷特智能,806.0,4787.64,0.01
392,35446257,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,1,600884,杉杉股份,313200.0,5646996.0,6.26
393,35446258,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,2,688388,嘉元科技,63883.0,5630647.62,6.24
394,35446259,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,3,002340,格林美,795300.0,5559147.0,6.16
395,35446260,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,4,002239,奥特佳,910300.0,4442264.0,4.92
396,35446261,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,5,300390,天华超净,168360.0,4141656.0,4.59
397,35446262,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,6,300841,康华生物,8600.0,4026864.0,4.46
398,35446263,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,7,605288,凯迪股份,31000.0,3871900.0,4.29
399,35446264,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,8,300118,东方日升,131100.0,3779613.0,4.19
400,35446265,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,9,688020,方邦股份,36095.0,3436604.95,3.81
401,35446266,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,10,603026,石大胜华,67700.0,3412757.0,3.78
402,35446267,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,11,002610,爱康科技,1000700.0,3292303.0,3.65
403,35446268,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,12,600753,东方银星,172000.0,3188880.0,3.53
404,35446269,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,13,600416,*ST湘电,143400.0,3008532.0,3.33
405,35446270,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,14,688127,蓝特光学,74434.0,2681112.68,2.97
406,35446271,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,15,300298,三诺生物,64800.0,2319840.0,2.57
407,35446272,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,16,603444,吉比特,5200.0,2215200.0,2.46
408,35446273,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,17,300750,宁德时代,6300.0,2211993.0,2.45
409,35446274,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,18,002602,世纪华通,310900.0,2210499.0,2.45
410,35446275,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,19,002876,三利谱,44100.0,2160459.0,2.39
411,35446276,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,20,300799,左江科技,29000.0,1677070.0,1.86
412,35446277,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,21,300568,星源材质,53700.0,1625499.0,1.8
413,35446278,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,22,002129,中环股份,60900.0,1552950.0,1.72
414,35446279,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,23,300316,晶盛机电,47600.0,1431808.0,1.59
415,35446280,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,24,688608,恒玄科技,2864.0,947984.0,1.05
416,35446281,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,25,003029,吉大正元,716.0,18716.24,0.02
417,35446282,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,26,003028,振邦智能,432.0,18010.08,0.02
418,35446283,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,27,605500,森林包装,762.0,14980.92,0.02
419,35446284,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,28,605377,华旺科技,750.0,14977.5,0.02
420,35446285,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,29,605155,西大门,350.0,10668.0,0.01
421,35446286,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,30,605277,新亚电子,507.0,8593.65,0.01
422,35446287,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,31,003030,祖名股份,480.0,7286.4,0.01
423,35446288,003567,2020-01-01,2020-12-31,2021-03-30,403006,年度,32,003031,中瓷电子,387.0,5909.49,0.01
424,20554813,003567,2020-04-01,2020-06-30,2020-07-20,403002,第二季度,1,002125,湘潭电化,302400.0,2745792.0,5.01
425,20554814,003567,2020-04-01,2020-06-30,2020-07-20,403002,第二季度,2,000009,中国宝安,295800.0,2517258.0,4.6
426,20554815,003567,2020-04-01,2020-06-30,2020-07-20,403002,第二季度,3,300755,华致酒行,69800.0,2261520.0,4.13
427,20554816,003567,2020-04-01,2020-06-30,2020-07-20,403002,第二季度,4,300613,富瀚微,19400.0,2198020.0,4.01
428,20554817,003567,2020-04-01,2020-06-30,2020-07-20,403002,第二季度,5,002236,大华股份,112200.0,2155362.0,3.94
429,20554818,003567,2020-04-01,2020-06-30,2020-07-20,403002,第二季度,6,000032,深桑达A,97640.0,2123670.0,3.88
430,20554819,003567,2020-04-01,2020-06-30,2020-07-20,403002,第二季度,7,002635,安洁科技,80500.0,2004450.0,3.66
431,20554820,003567,2020-04-01,2020-06-30,2020-07-20,403002,第二季度,8,002025,航天电器,51500.0,1883870.0,3.44
432,20554821,003567,2020-04-01,2020-06-30,2020-07-20,403002,第二季度,9,002123,梦网集团,91300.0,1807740.0,3.3
433,20554822,003567,2020-04-01,2020-06-30,2020-07-20,403002,第二季度,10,300567,精测电子,25700.0,1754025.0,3.2
434,25060701,003567,2020-07-01,2020-09-30,2020-10-27,403003,第三季度,1,603026,石大胜华,80400.0,3555288.0,5.7
435,25060702,003567,2020-07-01,2020-09-30,2020-10-27,403003,第三季度,2,600438,通威股份,126500.0,3362370.0,5.39
436,25060703,003567,2020-07-01,2020-09-30,2020-10-27,403003,第三季度,3,300755,华致酒行,108300.0,3317229.0,5.32
437,25060704,003567,2020-07-01,2020-09-30,2020-10-27,403003,第三季度,4,300118,东方日升,179700.0,3049509.0,4.89
438,25060705,003567,2020-07-01,2020-09-30,2020-10-27,403003,第三季度,5,300433,蓝思科技,93400.0,3000008.0,4.81
439,25060706,003567,2020-07-01,2020-09-30,2020-10-27,403003,第三季度,6,300769,德方纳米,30800.0,2772924.0,4.44
440,25060707,003567,2020-07-01,2020-09-30,2020-10-27,403003,第三季度,7,688051,佳华科技,21789.0,2594416.23,4.16
441,25060708,003567,2020-07-01,2020-09-30,2020-10-27,403003,第三季度,8,600416,*ST湘电,143400.0,2553954.0,4.09
442,25060709,003567,2020-07-01,2020-09-30,2020-10-27,403003,第三季度,9,600409,三友化工,384300.0,2540223.0,4.07
443,25060710,003567,2020-07-01,2020-09-30,2020-10-27,403003,第三季度,10,600753,东方银星,172000.0,2524960.0,4.05
444,30204410,003567,2020-10-01,2020-12-31,2021-01-21,403004,第四季度,1,600884,杉杉股份,313200.0,5646996.0,6.26
445,30204411,003567,2020-10-01,2020-12-31,2021-01-21,403004,第四季度,2,688388,嘉元科技,63883.0,5630647.62,6.24
446,30204412,003567,2020-10-01,2020-12-31,2021-01-21,403004,第四季度,3,002340,格林美,795300.0,5559147.0,6.16
447,30204413,003567,2020-10-01,2020-12-31,2021-01-21,403004,第四季度,4,002239,奥特佳,910300.0,4442264.0,4.92
448,30204414,003567,2020-10-01,2020-12-31,2021-01-21,403004,第四季度,5,300390,天华超净,168360.0,4141656.0,4.59
449,30204415,003567,2020-10-01,2020-12-31,2021-01-21,403004,第四季度,6,300841,康华生物,8600.0,4026864.0,4.46
450,30204416,003567,2020-10-01,2020-12-31,2021-01-21,403004,第四季度,7,605288,凯迪股份,31000.0,3871900.0,4.29
451,30204417,003567,2020-10-01,2020-12-31,2021-01-21,403004,第四季度,8,300118,东方日升,131100.0,3779613.0,4.19
452,30204418,003567,2020-10-01,2020-12-31,2021-01-21,403004,第四季度,9,688020,方邦股份,36095.0,3436604.95,3.81
453,30204419,003567,2020-10-01,2020-12-31,2021-01-21,403004,第四季度,10,603026,石大胜华,67700.0,3412757.0,3.78
454,37063359,003567,2021-01-01,2021-03-31,2021-04-21,403001,第一季度,1,603906,龙蟠科技,205900.0,6166705.0,7.23
455,37063360,003567,2021-01-01,2021-03-31,2021-04-21,403001,第一季度,2,300712,永福股份,219500.0,5775045.0,6.77
456,37063361,003567,2021-01-01,2021-03-31,2021-04-21,403001,第一季度,3,603026,石大胜华,83300.0,5547780.0,6.5
457,37063362,003567,2021-01-01,2021-03-31,2021-04-21,403001,第一季度,4,002824,和胜股份,273000.0,5031390.0,5.9
458,37063363,003567,2021-01-01,2021-03-31,2021-04-21,403001,第一季度,5,300390,天华超净,167660.0,4994591.4,5.85
459,37063364,003567,2021-01-01,2021-03-31,2021-04-21,403001,第一季度,6,600110,诺德股份,669500.0,4920825.0,5.77
460,37063365,003567,2021-01-01,2021-03-31,2021-04-21,403001,第一季度,7,605288,凯迪股份,37800.0,4466448.0,5.24
461,37063366,003567,2021-01-01,2021-03-31,2021-04-21,403001,第一季度,8,688677,海泰新光,53345.0,4015811.6,4.71
462,37063367,003567,2021-01-01,2021-03-31,2021-04-21,403001,第一季度,9,300118,东方日升,250000.0,3692500.0,4.33
463,37063368,003567,2021-01-01,2021-03-31,2021-04-21,403001,第一季度,10,002407,多氟多,171800.0,3434282.0,4.03
464,39730328,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,1,600884,杉杉股份,1974805.0,46052452.6,5.96
465,39730329,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,2,300671,富满电子,323520.0,42588172.8,5.51
466,39730330,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,3,002759,天际股份,881600.0,32751440.0,4.24
467,39730331,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,4,300077,国民技术,2020900.0,32293982.0,4.18
468,39730332,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,5,300825,阿尔特,1092100.0,28918808.0,3.74
469,39730333,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,6,300390,天华超净,556260.0,26717167.8,3.46
470,39730334,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,7,688678,福立旺,1061573.0,25159280.1,3.25
471,39730335,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,8,300505,川金诺,1193620.0,25018275.2,3.24
472,39730336,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,9,600619,海立股份,2322300.0,24709272.0,3.2
473,39730337,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,10,002240,盛新锂能,857400.0,24478770.0,3.17
474,39730338,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,11,603897,长城科技,991266.0,24137327.1,3.12
475,39730339,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,12,603303,得邦照明,1521840.0,23968980.0,3.1
476,39730340,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,13,605098,行动教育,419104.0,23582982.08,3.05
477,39730341,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,14,300803,指南针,564201.0,21778158.6,2.82
478,39730342,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,15,603825,华扬联众,1049000.0,19364540.0,2.5
479,39730343,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,16,000818,航锦科技,601100.0,17425889.0,2.25
480,39730344,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,17,300568,星源材质,408835.0,16913503.95,2.19
481,39730345,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,18,600110,诺德股份,1238100.0,15080058.0,1.95
482,39730346,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,19,002407,多氟多,409100.0,14539414.0,1.88
483,39730347,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,20,300096,易联众,1440300.0,13985313.0,1.81
484,39730348,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,21,688020,方邦股份,131300.0,12206961.0,1.58
485,39730349,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,22,300280,紫天科技,334100.0,12197991.0,1.58
486,39730350,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,23,300151,昌红科技,451700.0,12168798.0,1.57
487,39730351,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,24,688559,海目星,399398.0,12073801.54,1.56
488,39730352,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,25,002335,科华数据,514200.0,11708334.0,1.51
489,39730353,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,26,600060,海信视像,677400.0,11448060.0,1.48
490,39730354,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,27,300857,协创数据,407300.0,11371816.0,1.47
491,39730355,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,28,300445,康斯特,726400.0,9552160.0,1.24
492,39730356,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,29,000997,新大陆,557400.0,9247266.0,1.2
493,39730357,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,30,300415,伊之密,389900.0,8382850.0,1.08
494,39730358,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,31,002291,星期六,401600.0,7542048.0,0.98
495,39730359,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,32,002985,北摩高科,77290.0,7535775.0,0.97
496,39730360,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,33,002895,川恒股份,492100.0,7415947.0,0.96
497,39730361,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,34,603733,仙鹤股份,191600.0,7280800.0,0.94
498,39730362,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,35,002389,航天彩虹,331100.0,7227913.0,0.93
499,39730363,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,36,600905,三峡能源,907763.0,5147016.21,0.67
500,39730364,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,37,300118,东方日升,263000.0,5102200.0,0.66
501,39730365,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,38,688519,南亚新材,135095.0,5101187.2,0.66
502,39730366,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,39,000636,风华高科,105300.0,3182166.0,0.41
503,39730367,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,40,688191,智洋创新,142860.0,3085776.0,0.4
504,39730368,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,41,002472,双环传动,16300.0,255910.0,0.03
505,39730369,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,42,301015,百洋医药,4614.0,251115.78,0.03
506,39730370,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,43,301013,利和兴,4704.0,168966.51,0.02
507,39730371,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,44,301016,雷尔伟,2747.0,115711.58,0.01
508,39730372,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,45,301004,嘉益股份,3115.0,90654.98,0.01
509,39730373,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,46,601665,齐鲁银行,6731.0,62598.3,0.01
510,39730374,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,47,688239,航宇科技,4926.0,56550.48,0.01
511,39730375,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,48,688087,英科再生,2469.0,54219.24,0.01
512,39730376,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,49,688276,百克生物,500.0,52290.0,0.01
513,39730377,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,50,301017,漱玉平民,5550.0,49173.0,0.01
514,39730378,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,51,301020,密封科技,4210.0,44794.4,0.01
515,39730379,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,52,601528,瑞丰银行,2230.0,34721.1,0.0
516,39730380,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,53,301021,英诺激光,2899.0,27424.54,0.0
517,39730381,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,54,001207,联科科技,682.0,22581.02,0.0
518,39730382,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,55,688226,威腾电气,2693.0,17289.06,0.0
519,39730383,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,56,001208,华菱线缆,1754.0,13558.42,0.0
520,39730384,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,57,603171,税友股份,637.0,12230.4,0.0
521,39730385,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,58,605287,德才股份,349.0,11014.44,0.0
522,39730386,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,59,605259,绿田机械,295.0,10516.75,0.0
523,39730387,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,60,605162,新中港,1377.0,8358.39,0.0
524,39730388,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,61,688425,铁建重工,1000.0,6120.0,0.0
525,39730389,003567,2021-01-01,2021-06-30,2021-08-30,403005,半年度,62,605011,杭州热电,525.0,4662.0,0.0
526,40539070,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,1,002268,卫士通,10282501.0,575203105.94,4.68
527,40539071,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,2,002240,盛新锂能,9734289.0,564102047.55,4.59
528,40539072,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,3,002865,钧达股份,6579489.0,460564230.0,3.75
529,40539073,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,4,000818,航锦科技,12180748.0,452027558.28,3.68
530,40539074,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,5,300077,国民技术,13936456.0,348132670.88,2.83
531,40539075,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,6,002602,世纪华通,39877708.0,334573970.12,2.72
532,40539076,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,7,601117,中国化学,27673606.0,332083272.0,2.7
533,40539077,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,8,002057,中钢天源,34919446.0,321258903.2,2.61
534,40539078,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,9,300841,康华生物,1518292.0,319587074.24,2.6
535,40539079,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,10,300571,平治信息,5436111.0,318338660.16,2.59
536,40539080,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,11,600085,同仁堂,6756100.0,303889378.0,2.47
537,40539081,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,12,688099,晶晨股份,2196225.0,285948495.0,2.33
538,40539082,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,13,002108,沧州明珠,34964648.0,273423547.36,2.22
539,40539083,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,14,002291,星期六,13767260.0,267811269.6,2.18
540,40539084,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,15,000035,中国天楹,42860133.0,257589399.33,2.09
541,40539085,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,16,605358,立昂微,1992986.0,239178249.86,1.94
542,40539086,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,17,600869,远东股份,32677779.0,224823119.52,1.83
543,40539087,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,18,300212,易华录,6257483.0,221202024.05,1.8
544,40539088,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,19,002452,长高集团,21930683.0,208999408.99,1.7
545,40539089,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,20,603026,石大胜华,1039461.0,205802883.39,1.67
546,40539090,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,21,603186,华正新材,4833934.0,202010101.86,1.64
547,40539091,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,22,300803,指南针,4783039.0,189264853.23,1.54
548,40539092,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,23,300223,北京君正,1386027.0,185727618.0,1.51
549,40539093,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,24,000967,盈峰环境,24953514.0,182909257.62,1.49
550,40539094,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,25,002829,星网宇达,4563327.0,178391983.61,1.45
551,40539095,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,26,000791,甘肃电投,25447180.0,174058711.2,1.42
552,40539096,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,27,600335,国机汽车,19709300.0,171076724.0,1.39
553,40539097,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,28,688039,当虹科技,2182052.0,167625234.64,1.36
554,40539098,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,29,300280,紫天科技,4895000.0,162269250.0,1.32
555,40539099,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,30,002283,天润工业,17099900.0,161423056.0,1.31
556,40539100,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,31,002549,凯美特气,9072371.0,154774649.26,1.26
557,40539101,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,32,600711,盛屯矿业,13728910.0,147311204.3,1.2
558,40539102,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,33,688668,鼎通科技,1998143.0,140829118.64,1.15
559,40539103,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,34,603303,得邦照明,8159370.0,140014789.2,1.14
560,40539104,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,35,603979,金诚信,6304675.0,135424419.0,1.1
561,40539105,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,36,002782,可立克,7575200.0,135368824.0,1.1
562,40539106,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,37,688707,振华新材,2575979.0,129777822.02,1.06
563,40539107,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,38,002213,大为股份,6859300.0,123810365.0,1.01
564,40539108,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,39,300790,宇瞳光学,2735565.0,123592826.7,1.01
565,40539109,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,40,600619,海立股份,15152477.0,122959258.25,1.0
566,40539110,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,41,002759,天际股份,3884200.0,113807060.0,0.93
567,40539111,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,42,688678,福立旺,3438306.0,112742053.74,0.92
568,40539112,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,43,600877,声光电科,6916301.0,108309273.66,0.88
569,40539113,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,44,605098,行动教育,1848703.0,104137439.99,0.85
570,40539114,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,45,300825,阿尔特,3515100.0,98457951.0,0.8
571,40539115,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,46,300726,宏达电子,1000000.0,94230000.0,0.77
572,40539116,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,47,300698,万马科技,3337930.0,90858454.6,0.74
573,40539117,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,48,605168,三人行,486200.0,82162938.0,0.67
574,40539118,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,49,000831,五矿稀土,2039300.0,79573486.0,0.65
575,40539119,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,50,601127,小康股份,1266497.0,75419896.35,0.61
576,40539120,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,51,300251,光线传媒,5730200.0,73633070.0,0.6
577,40539121,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,52,603212,赛伍技术,2148208.0,66873715.04,0.54
578,40539122,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,53,300890,翔丰华,1001736.0,61937336.88,0.5
579,40539123,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,54,000801,四川九洲,6281100.0,60235749.0,0.49
580,40539124,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,55,002312,川发龙蟒,5000000.0,59850000.0,0.49
581,40539125,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,56,300653,正海生物,818400.0,54644568.0,0.44
582,40539126,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,57,600884,杉杉股份,1620655.0,53108864.35,0.43
583,40539127,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,58,300125,聆达股份,3063400.0,50913708.0,0.41
584,40539128,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,59,002634,棒杰股份,7987200.0,49520640.0,0.4
585,40539129,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,60,603177,德创环保,3040000.0,43867200.0,0.36
586,40539130,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,61,300101,振芯科技,1771400.0,39289652.0,0.32
587,40539131,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,62,600167,联美控股,3981996.0,35877783.96,0.29
588,40539132,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,63,688020,方邦股份,364966.0,33266650.9,0.27
589,40539133,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,64,603859,能科科技,606400.0,24068016.0,0.2
590,40539134,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,65,603018,华设集团,2851688.0,23840111.68,0.19
591,40539135,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,66,300096,易联众,1440300.0,12933894.0,0.11
592,40539136,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,67,603330,上海天洋,649319.0,11466973.54,0.09
593,40539137,003567,2021-01-01,2021-12-31,2022-03-30,403006,年度,68,002876,三利谱,55000.0,3436400.0,0.03
