,id,code,day,net_value,sum_value,factor,acc_factor,refactor_net_value
387,2468823,000689,2016-04-20,1.131,1.131,1.0,1.0,1.131
388,2468824,000689,2016-04-21,1.117,1.117,1.0,1.0,1.117
389,2468825,000689,2016-04-22,1.13,1.13,1.0,1.0,1.13
390,2468826,000689,2016-04-25,1.125,1.125,1.0,1.0,1.125
391,2468827,000689,2016-04-26,1.135,1.135,1.0,1.0,1.135
392,2468828,000689,2016-04-27,1.131,1.131,1.0,1.0,1.131
393,2468829,000689,2016-04-28,1.132,1.132,1.0,1.0,1.132
394,2468830,000689,2016-04-29,1.133,1.133,1.0,1.0,1.133
395,2468831,000689,2016-05-03,1.161,1.161,1.0,1.0,1.161
396,2468832,000689,2016-05-04,1.16,1.16,1.0,1.0,1.16
397,2468833,000689,2016-05-05,1.163,1.163,1.0,1.0,1.163
398,2468834,000689,2016-05-06,1.13,1.13,1.0,1.0,1.13
399,2468835,000689,2016-05-09,1.101,1.101,1.0,1.0,1.101
400,2468836,000689,2016-05-10,1.103,1.103,1.0,1.0,1.103
401,2468837,000689,2016-05-11,1.097,1.097,1.0,1.0,1.097
402,2468838,000689,2016-05-12,1.101,1.101,1.0,1.0,1.101
403,2468839,000689,2016-05-13,1.102,1.102,1.0,1.0,1.102
404,2468840,000689,2016-05-16,1.108,1.108,1.0,1.0,1.108
405,2468841,000689,2016-05-17,1.108,1.108,1.0,1.0,1.108
406,2468842,000689,2016-05-18,1.098,1.098,1.0,1.0,1.098
407,2468843,000689,2016-05-19,1.099,1.099,1.0,1.0,1.099
408,2468844,000689,2016-05-20,1.104,1.104,1.0,1.0,1.104
409,2468845,000689,2016-05-23,1.111,1.111,1.0,1.0,1.111
410,2468846,000689,2016-05-24,1.099,1.099,1.0,1.0,1.099
411,2468847,000689,2016-05-25,1.1,1.1,1.0,1.0,1.1
412,2468848,000689,2016-05-26,1.097,1.097,1.0,1.0,1.097
413,2468849,000689,2016-05-27,1.096,1.096,1.0,1.0,1.096
414,2468850,000689,2016-05-30,1.096,1.096,1.0,1.0,1.096
415,2468851,000689,2016-05-31,1.116,1.116,1.0,1.0,1.116
416,2468852,000689,2016-06-01,1.121,1.121,1.0,1.0,1.121
417,2468853,000689,2016-06-02,1.127,1.127,1.0,1.0,1.127
418,2468854,000689,2016-06-03,1.127,1.127,1.0,1.0,1.127
419,2468855,000689,2016-06-06,1.128,1.128,1.0,1.0,1.128
420,2468856,000689,2016-06-07,1.129,1.129,1.0,1.0,1.129
421,2468857,000689,2016-06-08,1.127,1.127,1.0,1.0,1.127
422,2468858,000689,2016-06-13,1.112,1.112,1.0,1.0,1.112
423,2468859,000689,2016-06-14,1.114,1.114,1.0,1.0,1.114
424,2468860,000689,2016-06-15,1.125,1.125,1.0,1.0,1.125
425,2468861,000689,2016-06-16,1.127,1.127,1.0,1.0,1.127
426,2468862,000689,2016-06-17,1.132,1.132,1.0,1.0,1.132
427,2468863,000689,2016-06-20,1.14,1.14,1.0,1.0,1.14
428,2468864,000689,2016-06-21,1.128,1.128,1.0,1.0,1.128
429,2468865,000689,2016-06-22,1.134,1.134,1.0,1.0,1.134
430,2468866,000689,2016-06-23,1.131,1.131,1.0,1.0,1.131
431,2468867,000689,2016-06-24,1.127,1.127,1.0,1.0,1.127
432,2468868,000689,2016-06-27,1.144,1.144,1.0,1.0,1.144
433,2468869,000689,2016-06-28,1.152,1.152,1.0,1.0,1.152
434,2468870,000689,2016-06-29,1.149,1.149,1.0,1.0,1.149
435,2468871,000689,2016-06-30,1.144,1.144,1.0,1.0,1.144
436,2468872,000689,2016-07-01,1.141,1.141,1.0,1.0,1.141
437,2468873,000689,2016-07-04,1.15,1.15,1.0,1.0,1.15
438,2468874,000689,2016-07-05,1.154,1.154,1.0,1.0,1.154
439,2468875,000689,2016-07-06,1.155,1.155,1.0,1.0,1.155
440,2468876,000689,2016-07-07,1.154,1.154,1.0,1.0,1.154
441,2468877,000689,2016-07-08,1.151,1.151,1.0,1.0,1.151
442,2468878,000689,2016-07-11,1.146,1.146,1.0,1.0,1.146
443,2468879,000689,2016-07-12,1.144,1.144,1.0,1.0,1.144
444,2468880,000689,2016-07-13,1.142,1.142,1.0,1.0,1.142
445,2468881,000689,2016-07-14,1.141,1.141,1.0,1.0,1.141
446,2468882,000689,2016-07-15,1.14,1.14,1.0,1.0,1.14
447,2468883,000689,2016-07-18,1.135,1.135,1.0,1.0,1.135
448,2468884,000689,2016-07-19,1.135,1.135,1.0,1.0,1.135
449,2468885,000689,2016-07-20,1.135,1.135,1.0,1.0,1.135
450,2468886,000689,2016-07-21,1.136,1.136,1.0,1.0,1.136
451,2468887,000689,2016-07-22,1.13,1.13,1.0,1.0,1.13
452,2468888,000689,2016-07-25,1.13,1.13,1.0,1.0,1.13
453,2468889,000689,2016-07-26,1.137,1.137,1.0,1.0,1.137
454,2468890,000689,2016-07-27,1.119,1.119,1.0,1.0,1.119
455,2468891,000689,2016-07-28,1.118,1.118,1.0,1.0,1.118
456,2468892,000689,2016-07-29,1.116,1.116,1.0,1.0,1.116
457,2468893,000689,2016-08-01,1.11,1.11,1.0,1.0,1.11
458,2468894,000689,2016-08-02,1.114,1.114,1.0,1.0,1.114
459,2468895,000689,2016-08-03,1.114,1.114,1.0,1.0,1.114
460,2468896,000689,2016-08-04,1.119,1.119,1.0,1.0,1.119
461,2468897,000689,2016-08-05,1.115,1.115,1.0,1.0,1.115
462,2468898,000689,2016-08-08,1.12,1.12,1.0,1.0,1.12
463,2468899,000689,2016-08-09,1.127,1.127,1.0,1.0,1.127
464,2468900,000689,2016-08-10,1.127,1.127,1.0,1.0,1.127
465,2468901,000689,2016-08-11,1.115,1.115,1.0,1.0,1.115
466,2468902,000689,2016-08-12,1.126,1.126,1.0,1.0,1.126
467,2468903,000689,2016-08-15,1.149,1.149,1.0,1.0,1.149
468,2468904,000689,2016-08-16,1.148,1.148,1.0,1.0,1.148
469,2468905,000689,2016-08-17,1.149,1.149,1.0,1.0,1.149
470,2468906,000689,2016-08-18,1.145,1.145,1.0,1.0,1.145
471,2468907,000689,2016-08-19,1.151,1.151,1.0,1.0,1.151
472,2468908,000689,2016-08-22,1.136,1.136,1.0,1.0,1.136
473,2468909,000689,2016-08-23,1.137,1.137,1.0,1.0,1.137
474,2468910,000689,2016-08-24,1.139,1.139,1.0,1.0,1.139
475,2468911,000689,2016-08-25,1.132,1.132,1.0,1.0,1.132
476,2468912,000689,2016-08-26,1.132,1.132,1.0,1.0,1.132
477,2468913,000689,2016-08-29,1.135,1.135,1.0,1.0,1.135
478,2468914,000689,2016-08-30,1.137,1.137,1.0,1.0,1.137
479,2468915,000689,2016-08-31,1.135,1.135,1.0,1.0,1.135
480,2468916,000689,2016-09-01,1.125,1.125,1.0,1.0,1.125
481,2468917,000689,2016-09-02,1.118,1.118,1.0,1.0,1.118
482,2468918,000689,2016-09-05,1.118,1.118,1.0,1.0,1.118
483,2468919,000689,2016-09-06,1.129,1.129,1.0,1.0,1.129
484,2468920,000689,2016-09-07,1.127,1.127,1.0,1.0,1.127
485,2468921,000689,2016-09-08,1.128,1.128,1.0,1.0,1.128
486,2468922,000689,2016-09-09,1.121,1.121,1.0,1.0,1.121
487,2468923,000689,2016-09-12,1.103,1.103,1.0,1.0,1.103
488,2468924,000689,2016-09-13,1.104,1.104,1.0,1.0,1.104
489,2468925,000689,2016-09-14,1.102,1.102,1.0,1.0,1.102
490,2468926,000689,2016-09-19,1.111,1.111,1.0,1.0,1.111
491,2468927,000689,2016-09-20,1.111,1.111,1.0,1.0,1.111
492,2468928,000689,2016-09-21,1.115,1.115,1.0,1.0,1.115
493,2468929,000689,2016-09-22,1.117,1.117,1.0,1.0,1.117
494,2468930,000689,2016-09-23,1.115,1.115,1.0,1.0,1.115
495,2468931,000689,2016-09-26,1.102,1.102,1.0,1.0,1.102
496,2468932,000689,2016-09-27,1.106,1.106,1.0,1.0,1.106
497,2468933,000689,2016-09-28,1.108,1.108,1.0,1.0,1.108
498,2468934,000689,2016-09-29,1.11,1.11,1.0,1.0,1.11
499,2468935,000689,2016-09-30,1.112,1.112,1.0,1.0,1.112
500,2468936,000689,2016-10-10,1.127,1.127,1.0,1.0,1.127
501,2468937,000689,2016-10-11,1.128,1.128,1.0,1.0,1.128
502,2468938,000689,2016-10-12,1.126,1.126,1.0,1.0,1.126
503,2468939,000689,2016-10-13,1.126,1.126,1.0,1.0,1.126
504,2468940,000689,2016-10-14,1.123,1.123,1.0,1.0,1.123
505,2468941,000689,2016-10-17,1.113,1.113,1.0,1.0,1.113
506,2468942,000689,2016-10-18,1.125,1.125,1.0,1.0,1.125
507,2468943,000689,2016-10-19,1.122,1.122,1.0,1.0,1.122
508,2468944,000689,2016-10-20,1.132,1.132,1.0,1.0,1.132
509,2468945,000689,2016-10-21,1.13,1.13,1.0,1.0,1.13
510,2468946,000689,2016-10-24,1.136,1.136,1.0,1.0,1.136
511,2468947,000689,2016-10-25,1.138,1.138,1.0,1.0,1.138
512,2468948,000689,2016-10-26,1.131,1.131,1.0,1.0,1.131
513,2468949,000689,2016-10-27,1.131,1.131,1.0,1.0,1.131
514,2468950,000689,2016-10-28,1.125,1.125,1.0,1.0,1.125
515,2468951,000689,2016-10-31,1.128,1.128,1.0,1.0,1.128
516,2468952,000689,2016-11-01,1.134,1.134,1.0,1.0,1.134
517,2468953,000689,2016-11-02,1.123,1.123,1.0,1.0,1.123
518,2468954,000689,2016-11-03,1.127,1.127,1.0,1.0,1.127
519,2468955,000689,2016-11-04,1.123,1.123,1.0,1.0,1.123
520,2468956,000689,2016-11-07,1.121,1.121,1.0,1.0,1.121
521,2468957,000689,2016-11-08,1.127,1.127,1.0,1.0,1.127
522,2468958,000689,2016-11-09,1.117,1.117,1.0,1.0,1.117
523,2468959,000689,2016-11-10,1.132,1.132,1.0,1.0,1.132
524,2468960,000689,2016-11-11,1.138,1.138,1.0,1.0,1.138
525,2468961,000689,2016-11-14,1.139,1.139,1.0,1.0,1.139
526,2468962,000689,2016-11-15,1.143,1.143,1.0,1.0,1.143
527,2468963,000689,2016-11-16,1.142,1.142,1.0,1.0,1.142
528,2468964,000689,2016-11-17,1.136,1.136,1.0,1.0,1.136
529,2468965,000689,2016-11-18,1.134,1.134,1.0,1.0,1.134
530,2468966,000689,2016-11-21,1.137,1.137,1.0,1.0,1.137
531,2468967,000689,2016-11-22,1.144,1.144,1.0,1.0,1.144
532,2468968,000689,2016-11-23,1.141,1.141,1.0,1.0,1.141
533,2468969,000689,2016-11-24,1.139,1.139,1.0,1.0,1.139
534,2468970,000689,2016-11-25,1.146,1.146,1.0,1.0,1.146
535,2468971,000689,2016-11-28,1.145,1.145,1.0,1.0,1.145
536,2468972,000689,2016-11-29,1.139,1.139,1.0,1.0,1.139
537,2468973,000689,2016-11-30,1.138,1.138,1.0,1.0,1.138
538,2468974,000689,2016-12-01,1.143,1.143,1.0,1.0,1.143
539,2468975,000689,2016-12-02,1.126,1.126,1.0,1.0,1.126
540,2468976,000689,2016-12-05,1.125,1.125,1.0,1.0,1.125
541,2468977,000689,2016-12-06,1.126,1.126,1.0,1.0,1.126
542,2468978,000689,2016-12-07,1.135,1.135,1.0,1.0,1.135
543,2468979,000689,2016-12-08,1.128,1.128,1.0,1.0,1.128
544,2468980,000689,2016-12-09,1.122,1.122,1.0,1.0,1.122
545,2468981,000689,2016-12-12,1.078,1.078,1.0,1.0,1.078
546,2468982,000689,2016-12-13,1.077,1.077,1.0,1.0,1.077
547,2468983,000689,2016-12-14,1.071,1.071,1.0,1.0,1.071
548,2468984,000689,2016-12-15,1.073,1.073,1.0,1.0,1.073
549,2468985,000689,2016-12-16,1.081,1.081,1.0,1.0,1.081
550,2468986,000689,2016-12-19,1.079,1.079,1.0,1.0,1.079
551,2468987,000689,2016-12-20,1.079,1.079,1.0,1.0,1.079
552,2468988,000689,2016-12-21,1.09,1.09,1.0,1.0,1.09
553,2468989,000689,2016-12-22,1.089,1.089,1.0,1.0,1.089
554,2468990,000689,2016-12-23,1.076,1.076,1.0,1.0,1.076
555,2468991,000689,2016-12-26,1.083,1.083,1.0,1.0,1.083
556,2468992,000689,2016-12-27,1.082,1.082,1.0,1.0,1.082
557,2468993,000689,2016-12-28,1.078,1.078,1.0,1.0,1.078
558,2468994,000689,2016-12-29,1.078,1.078,1.0,1.0,1.078
559,2468995,000689,2016-12-30,1.082,1.082,1.0,1.0,1.082
560,2468996,000689,2016-12-31,1.082,1.082,1.0,1.0,1.082
561,2468997,000689,2017-01-03,1.09,1.09,1.0,1.0,1.09
562,2468998,000689,2017-01-04,1.099,1.099,1.0,1.0,1.099
563,2468999,000689,2017-01-05,1.098,1.098,1.0,1.0,1.098
564,2469000,000689,2017-01-06,1.093,1.093,1.0,1.0,1.093
565,2469001,000689,2017-01-09,1.096,1.096,1.0,1.0,1.096
566,2469002,000689,2017-01-10,1.093,1.093,1.0,1.0,1.093
567,2469003,000689,2017-01-11,1.081,1.081,1.0,1.0,1.081
568,2469004,000689,2017-01-12,1.072,1.072,1.0,1.0,1.072
569,2469005,000689,2017-01-13,1.065,1.065,1.0,1.0,1.065
570,2469006,000689,2017-01-16,1.048,1.048,1.0,1.0,1.048
571,2469007,000689,2017-01-17,1.057,1.057,1.0,1.0,1.057
572,2469008,000689,2017-01-18,1.058,1.058,1.0,1.0,1.058
573,2469009,000689,2017-01-19,1.051,1.051,1.0,1.0,1.051
574,2469010,000689,2017-01-20,1.065,1.065,1.0,1.0,1.065
575,2469011,000689,2017-01-23,1.071,1.071,1.0,1.0,1.071
576,2469012,000689,2017-01-24,1.07,1.07,1.0,1.0,1.07
577,2469013,000689,2017-01-25,1.076,1.076,1.0,1.0,1.076
578,2469014,000689,2017-01-26,1.085,1.085,1.0,1.0,1.085
579,2469015,000689,2017-02-03,1.083,1.083,1.0,1.0,1.083
580,2469016,000689,2017-02-06,1.091,1.091,1.0,1.0,1.091
581,2469017,000689,2017-02-07,1.089,1.089,1.0,1.0,1.089
582,2469018,000689,2017-02-08,1.099,1.099,1.0,1.0,1.099
583,2469019,000689,2017-02-09,1.103,1.103,1.0,1.0,1.103
584,2469020,000689,2017-02-10,1.1,1.1,1.0,1.0,1.1
585,2469021,000689,2017-02-13,1.105,1.105,1.0,1.0,1.105
586,2469022,000689,2017-02-14,1.105,1.105,1.0,1.0,1.105
587,2469023,000689,2017-02-15,1.096,1.096,1.0,1.0,1.096
588,2469024,000689,2017-02-16,1.1,1.1,1.0,1.0,1.1
589,2469025,000689,2017-02-17,1.094,1.094,1.0,1.0,1.094
590,2469026,000689,2017-02-20,1.105,1.105,1.0,1.0,1.105
591,2469027,000689,2017-02-21,1.111,1.111,1.0,1.0,1.111
592,2469028,000689,2017-02-22,1.111,1.111,1.0,1.0,1.111
593,2469029,000689,2017-02-23,1.106,1.106,1.0,1.0,1.106
594,2469030,000689,2017-02-24,1.116,1.116,1.0,1.0,1.116
595,2469031,000689,2017-02-27,1.11,1.11,1.0,1.0,1.11
596,2469032,000689,2017-02-28,1.112,1.112,1.0,1.0,1.112
597,2469033,000689,2017-03-01,1.116,1.116,1.0,1.0,1.116
598,2469034,000689,2017-03-02,1.11,1.11,1.0,1.0,1.11
599,2469035,000689,2017-03-03,1.115,1.115,1.0,1.0,1.115
600,2469036,000689,2017-03-06,1.126,1.126,1.0,1.0,1.126
601,2469037,000689,2017-03-07,1.122,1.122,1.0,1.0,1.122
602,2469038,000689,2017-03-08,1.12,1.12,1.0,1.0,1.12
603,2469039,000689,2017-03-09,1.114,1.114,1.0,1.0,1.114
604,2469040,000689,2017-03-10,1.118,1.118,1.0,1.0,1.118
605,2469041,000689,2017-03-13,1.128,1.128,1.0,1.0,1.128
606,2469042,000689,2017-03-14,1.129,1.129,1.0,1.0,1.129
607,2469043,000689,2017-03-15,1.126,1.126,1.0,1.0,1.126
608,2469044,000689,2017-03-16,1.134,1.134,1.0,1.0,1.134
609,2469045,000689,2017-03-17,1.12,1.12,1.0,1.0,1.12
610,2469046,000689,2017-03-20,1.123,1.123,1.0,1.0,1.123
611,2469047,000689,2017-03-21,1.129,1.129,1.0,1.0,1.129
612,2469048,000689,2017-03-22,1.129,1.129,1.0,1.0,1.129
613,2469049,000689,2017-03-23,1.136,1.136,1.0,1.0,1.136
614,2469050,000689,2017-03-24,1.144,1.144,1.0,1.0,1.144
615,2469051,000689,2017-03-27,1.142,1.142,1.0,1.0,1.142
616,2469052,000689,2017-03-28,1.14,1.14,1.0,1.0,1.14
617,2469053,000689,2017-03-29,1.137,1.137,1.0,1.0,1.137
618,2469054,000689,2017-03-30,1.128,1.128,1.0,1.0,1.128
619,2469055,000689,2017-03-31,1.141,1.141,1.0,1.0,1.141
620,2469056,000689,2017-04-05,1.158,1.158,1.0,1.0,1.158
621,2469057,000689,2017-04-06,1.157,1.157,1.0,1.0,1.157
622,2469058,000689,2017-04-07,1.161,1.161,1.0,1.0,1.161
623,2469059,000689,2017-04-10,1.152,1.152,1.0,1.0,1.152
624,2469060,000689,2017-04-11,1.163,1.163,1.0,1.0,1.163
625,2469061,000689,2017-04-12,1.154,1.154,1.0,1.0,1.154
626,2469062,000689,2017-04-13,1.154,1.154,1.0,1.0,1.154
627,2469063,000689,2017-04-14,1.142,1.142,1.0,1.0,1.142
628,2469064,000689,2017-04-17,1.133,1.133,1.0,1.0,1.133
629,2469065,000689,2017-04-18,1.133,1.133,1.0,1.0,1.133
630,2469066,000689,2017-04-19,1.13,1.13,1.0,1.0,1.13
631,2469067,000689,2017-04-20,1.136,1.136,1.0,1.0,1.136
632,2469068,000689,2017-04-21,1.132,1.132,1.0,1.0,1.132
633,2469069,000689,2017-04-24,1.119,1.119,1.0,1.0,1.119
634,2469070,000689,2017-04-25,1.125,1.125,1.0,1.0,1.125
635,2469071,000689,2017-04-26,1.134,1.134,1.0,1.0,1.134
636,2469072,000689,2017-04-27,1.142,1.142,1.0,1.0,1.142
637,2469073,000689,2017-04-28,1.141,1.141,1.0,1.0,1.141
638,2469074,000689,2017-05-02,1.141,1.141,1.0,1.0,1.141
639,2469075,000689,2017-05-03,1.138,1.138,1.0,1.0,1.138
640,2469076,000689,2017-05-04,1.134,1.134,1.0,1.0,1.134
641,2469077,000689,2017-05-05,1.119,1.119,1.0,1.0,1.119
642,2469078,000689,2017-05-08,1.104,1.104,1.0,1.0,1.104
643,2469079,000689,2017-05-09,1.11,1.11,1.0,1.0,1.11
644,2469080,000689,2017-05-10,1.1,1.1,1.0,1.0,1.1
645,2469081,000689,2017-05-11,1.101,1.101,1.0,1.0,1.101
646,2469082,000689,2017-05-12,1.098,1.098,1.0,1.0,1.098
647,2469083,000689,2017-05-15,1.105,1.105,1.0,1.0,1.105
648,2469084,000689,2017-05-16,1.127,1.127,1.0,1.0,1.127
649,2469085,000689,2017-05-17,1.128,1.128,1.0,1.0,1.128
650,2469086,000689,2017-05-18,1.12,1.12,1.0,1.0,1.12
651,2469087,000689,2017-05-19,1.111,1.111,1.0,1.0,1.111
652,2469088,000689,2017-05-22,1.101,1.101,1.0,1.0,1.101
653,2469089,000689,2017-05-23,1.095,1.095,1.0,1.0,1.095
654,2469090,000689,2017-05-24,1.098,1.098,1.0,1.0,1.098
655,2469091,000689,2017-05-25,1.105,1.105,1.0,1.0,1.105
656,2469092,000689,2017-05-26,1.099,1.099,1.0,1.0,1.099
657,2469093,000689,2017-05-31,1.101,1.101,1.0,1.0,1.101
658,2469094,000689,2017-06-01,1.093,1.093,1.0,1.0,1.093
659,2469095,000689,2017-06-02,1.095,1.095,1.0,1.0,1.095
660,2469096,000689,2017-06-05,1.105,1.105,1.0,1.0,1.105
661,2469097,000689,2017-06-06,1.107,1.107,1.0,1.0,1.107
662,2469098,000689,2017-06-07,1.131,1.131,1.0,1.0,1.131
663,2469099,000689,2017-06-08,1.137,1.137,1.0,1.0,1.137
664,2469100,000689,2017-06-09,1.144,1.144,1.0,1.0,1.144
665,2469101,000689,2017-06-12,1.131,1.131,1.0,1.0,1.131
666,2469102,000689,2017-06-13,1.147,1.147,1.0,1.0,1.147
667,2469103,000689,2017-06-14,1.139,1.139,1.0,1.0,1.139
668,2469104,000689,2017-06-15,1.146,1.146,1.0,1.0,1.146
669,2469105,000689,2017-06-16,1.142,1.142,1.0,1.0,1.142
670,2469106,000689,2017-06-19,1.147,1.147,1.0,1.0,1.147
671,2469107,000689,2017-06-20,1.153,1.153,1.0,1.0,1.153
672,2469108,000689,2017-06-21,1.16,1.16,1.0,1.0,1.16
673,2469109,000689,2017-06-22,1.153,1.153,1.0,1.0,1.153
674,2469110,000689,2017-06-23,1.161,1.161,1.0,1.0,1.161
675,2469111,000689,2017-06-26,1.185,1.185,1.0,1.0,1.185
676,2469112,000689,2017-06-27,1.184,1.184,1.0,1.0,1.184
677,2469113,000689,2017-06-28,1.177,1.177,1.0,1.0,1.177
678,2469114,000689,2017-06-29,1.186,1.186,1.0,1.0,1.186
679,2469115,000689,2017-06-30,1.188,1.188,1.0,1.0,1.188
680,2469116,000689,2017-07-03,1.185,1.185,1.0,1.0,1.185
681,2469117,000689,2017-07-04,1.181,1.181,1.0,1.0,1.181
682,2469118,000689,2017-07-05,1.197,1.197,1.0,1.0,1.197
683,2469119,000689,2017-07-06,1.196,1.196,1.0,1.0,1.196
684,2469120,000689,2017-07-07,1.197,1.197,1.0,1.0,1.197
685,2469121,000689,2017-07-10,1.189,1.189,1.0,1.0,1.189
686,2469122,000689,2017-07-11,1.184,1.184,1.0,1.0,1.184
687,2469123,000689,2017-07-12,1.187,1.187,1.0,1.0,1.187
688,2469124,000689,2017-07-13,1.185,1.185,1.0,1.0,1.185
689,2469125,000689,2017-07-14,1.189,1.189,1.0,1.0,1.189
690,2469126,000689,2017-07-17,1.166,1.166,1.0,1.0,1.166
691,2469127,000689,2017-07-18,1.173,1.173,1.0,1.0,1.173
692,2469128,000689,2017-07-19,1.199,1.199,1.0,1.0,1.199
693,2469129,000689,2017-07-20,1.206,1.206,1.0,1.0,1.206
694,2469130,000689,2017-07-21,1.206,1.206,1.0,1.0,1.206
695,2469131,000689,2017-07-24,1.206,1.206,1.0,1.0,1.206
696,2469132,000689,2017-07-25,1.203,1.203,1.0,1.0,1.203
697,2469133,000689,2017-07-26,1.196,1.196,1.0,1.0,1.196
698,2469134,000689,2017-07-27,1.204,1.204,1.0,1.0,1.204
699,2469135,000689,2017-07-28,1.206,1.206,1.0,1.0,1.206
700,2469136,000689,2017-07-31,1.207,1.207,1.0,1.0,1.207
701,2469137,000689,2017-08-01,1.209,1.209,1.0,1.0,1.209
702,2469138,000689,2017-08-02,1.201,1.201,1.0,1.0,1.201
703,2469139,000689,2017-08-03,1.193,1.193,1.0,1.0,1.193
704,2469140,000689,2017-08-04,1.188,1.188,1.0,1.0,1.188
705,2469141,000689,2017-08-07,1.189,1.189,1.0,1.0,1.189
706,2469142,000689,2017-08-08,1.195,1.195,1.0,1.0,1.195
707,2469143,000689,2017-08-09,1.195,1.195,1.0,1.0,1.195
708,2469144,000689,2017-08-10,1.196,1.196,1.0,1.0,1.196
709,2469145,000689,2017-08-11,1.185,1.185,1.0,1.0,1.185
710,2469146,000689,2017-08-14,1.203,1.203,1.0,1.0,1.203
711,2469147,000689,2017-08-15,1.207,1.207,1.0,1.0,1.207
712,2469148,000689,2017-08-16,1.21,1.21,1.0,1.0,1.21
713,2469149,000689,2017-08-17,1.216,1.216,1.0,1.0,1.216
714,2469150,000689,2017-08-18,1.21,1.21,1.0,1.0,1.21
715,2469151,000689,2017-08-21,1.218,1.218,1.0,1.0,1.218
716,2469152,000689,2017-08-22,1.214,1.214,1.0,1.0,1.214
717,2469153,000689,2017-08-23,1.21,1.21,1.0,1.0,1.21
718,2469154,000689,2017-08-24,1.201,1.201,1.0,1.0,1.201
719,2469155,000689,2017-08-25,1.214,1.214,1.0,1.0,1.214
720,2469156,000689,2017-08-28,1.225,1.225,1.0,1.0,1.225
721,2469157,000689,2017-08-29,1.223,1.223,1.0,1.0,1.223
722,2469158,000689,2017-08-30,1.233,1.233,1.0,1.0,1.233
723,2469159,000689,2017-08-31,1.234,1.234,1.0,1.0,1.234
724,2469160,000689,2017-09-01,1.236,1.236,1.0,1.0,1.236
725,2469161,000689,2017-09-04,1.236,1.236,1.0,1.0,1.236
726,2469162,000689,2017-09-05,1.236,1.236,1.0,1.0,1.236
727,2469163,000689,2017-09-06,1.237,1.237,1.0,1.0,1.237
728,2469164,000689,2017-09-07,1.231,1.231,1.0,1.0,1.231
729,2469165,000689,2017-09-08,1.228,1.228,1.0,1.0,1.228
730,2469166,000689,2017-09-11,1.235,1.235,1.0,1.0,1.235
731,2469167,000689,2017-09-12,1.237,1.237,1.0,1.0,1.237
732,2469168,000689,2017-09-13,1.237,1.237,1.0,1.0,1.237
733,2469169,000689,2017-09-14,1.235,1.235,1.0,1.0,1.235
734,2469170,000689,2017-09-15,1.232,1.232,1.0,1.0,1.232
735,2469171,000689,2017-09-18,1.231,1.231,1.0,1.0,1.231
736,2469172,000689,2017-09-19,1.227,1.227,1.0,1.0,1.227
737,2469173,000689,2017-09-20,1.228,1.228,1.0,1.0,1.228
738,2469174,000689,2017-09-21,1.226,1.226,1.0,1.0,1.226
739,2469175,000689,2017-09-22,1.227,1.227,1.0,1.0,1.227
740,2469176,000689,2017-09-25,1.226,1.226,1.0,1.0,1.226
741,2469177,000689,2017-09-26,1.225,1.225,1.0,1.0,1.225
742,2469178,000689,2017-09-27,1.228,1.228,1.0,1.0,1.228
743,2469179,000689,2017-09-28,1.229,1.229,1.0,1.0,1.229
744,2469180,000689,2017-09-29,1.23,1.23,1.0,1.0,1.23
745,2469181,000689,2017-10-09,1.233,1.233,1.0,1.0,1.233
746,2469182,000689,2017-10-10,1.231,1.231,1.0,1.0,1.231
747,2469183,000689,2017-10-11,1.23,1.23,1.0,1.0,1.23
748,2469184,000689,2017-10-12,1.233,1.233,1.0,1.0,1.233
749,2469185,000689,2017-10-13,1.237,1.237,1.0,1.0,1.237
750,2469186,000689,2017-10-16,1.237,1.237,1.0,1.0,1.237
751,2469187,000689,2017-10-17,1.236,1.236,1.0,1.0,1.236
752,2469188,000689,2017-10-18,1.236,1.236,1.0,1.0,1.236
753,2469189,000689,2017-10-19,1.234,1.234,1.0,1.0,1.234
754,2469190,000689,2017-10-20,1.236,1.236,1.0,1.0,1.236
755,2469191,000689,2017-10-23,1.237,1.237,1.0,1.0,1.237
756,2469192,000689,2017-10-24,1.238,1.238,1.0,1.0,1.238
757,2469193,000689,2017-10-25,1.242,1.242,1.0,1.0,1.242
758,2469194,000689,2017-10-26,1.243,1.243,1.0,1.0,1.243
759,2469195,000689,2017-10-27,1.242,1.242,1.0,1.0,1.242
760,2469196,000689,2017-10-30,1.235,1.235,1.0,1.0,1.235
761,2469197,000689,2017-10-31,1.235,1.235,1.0,1.0,1.235
762,2469198,000689,2017-11-01,1.232,1.232,1.0,1.0,1.232
763,2469199,000689,2017-11-02,1.231,1.231,1.0,1.0,1.231
764,2469200,000689,2017-11-03,1.229,1.229,1.0,1.0,1.229
765,2469201,000689,2017-11-06,1.233,1.233,1.0,1.0,1.233
766,2469202,000689,2017-11-07,1.238,1.238,1.0,1.0,1.238
767,2469203,000689,2017-11-08,1.24,1.24,1.0,1.0,1.24
768,2469204,000689,2017-11-09,1.242,1.242,1.0,1.0,1.242
769,2469205,000689,2017-11-10,1.245,1.245,1.0,1.0,1.245
770,2469206,000689,2017-11-13,1.249,1.249,1.0,1.0,1.249
771,2469207,000689,2017-11-14,1.248,1.248,1.0,1.0,1.248
772,2469208,000689,2017-11-15,1.242,1.242,1.0,1.0,1.242
773,2469209,000689,2017-11-16,1.241,1.241,1.0,1.0,1.241
