,id,code,period_start,period_end,pub_date,report_type_id,report_type,rank,symbol,name,shares,market_cap,proportion
54,10923371,000011,2005-01-01,2005-03-31,2005-04-20,403001,第一季度,9,600267,海正药业    ,2372892.0,23491630.8,2.22
55,10923372,000011,2005-01-01,2005-03-31,2005-04-20,403001,第一季度,10,600827,友谊股份    ,3680000.0,22227200.0,2.1
56,10924864,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,1,600009,上海机场    ,4757263.0,80397744.7,8.4
57,10924865,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,2,600267,海正药业    ,4132337.0,36281918.86,3.79
58,10924866,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,3,600521,华海药业    ,2530616.0,33859642.08,3.54
59,10924867,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,4,000758,中色股份    ,6999015.0,31565557.65,3.3
60,10924868,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,5,600011,华能国际    ,4770000.0,29335500.0,3.06
61,10924869,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,6,600050,中国联通    ,11000000.0,28820000.0,3.01
62,10924870,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,7,000970,中科三环    ,4830885.0,25796925.9,2.69
63,10924871,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,8,600418,江淮汽车    ,3558718.0,25231310.62,2.64
64,10924872,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,9,600169,太原重工    ,5670587.0,24667053.45,2.58
65,10924873,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,10,600900,长江电力    ,2699419.0,22054253.23,2.3
66,10924874,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,11,600598,北 大 荒    ,5204038.0,21700838.46,2.27
67,10924875,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,12,600717,天 津 港    ,2938000.0,21094840.0,2.2
68,10924876,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,13,000069,华侨城Ａ    ,2282094.0,20721413.52,2.16
69,10924877,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,14,600827,友谊股份    ,3317510.0,19341083.3,2.02
70,10924878,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,15,600350,山东基建    ,4148995.0,18463027.75,1.93
71,10924879,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,16,600970,中材国际    ,1142977.0,18424789.24,1.92
72,10924880,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,17,000088,盐田港Ａ    ,1821133.0,17701412.76,1.85
73,10924881,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,18,600399,抚顺特钢    ,3717136.0,16912968.8,1.77
74,10924882,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,19,600004,白云机场    ,2100000.0,16149000.0,1.69
75,10924883,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,20,600020,中原高速    ,1700000.0,13549000.0,1.42
76,10924884,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,21,000061,农 产 品    ,3877805.0,13184537.0,1.38
77,10924885,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,22,600811,东方集团    ,3470007.0,12873725.97,1.34
78,10924886,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,23,600662,强生控股    ,1905664.0,11853230.08,1.24
79,10924887,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,24,600280,南京中商    ,1383327.0,11647613.34,1.22
80,10924888,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,25,000987,广州友谊    ,2069598.0,11403484.98,1.19
81,10924889,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,26,600028,中国石化    ,2999920.0,10589717.6,1.11
82,10924890,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,27,600176,中国玻纤    ,2306650.0,10218459.5,1.07
83,10924891,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,28,002023,海特高新    ,865917.0,9351903.6,0.98
84,10924892,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,29,600029,南方航空    ,2887302.0,8575286.94,0.9
85,10924893,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,30,600546,中油化建    ,1207079.0,8196066.41,0.86
86,10924894,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,31,600550,天威保变    ,1025105.0,8006070.05,0.84
87,10924895,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,32,000937,金牛能源    ,1355609.0,7713415.21,0.81
88,10924896,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,33,000898,鞍钢新轧    ,2000000.0,7400000.0,0.77
89,10924897,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,34,600583,海油工程    ,300000.0,6987000.0,0.73
90,10924898,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,35,600607,上实联合    ,1132214.0,6397009.1,0.67
91,10924899,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,36,600233,大连创世    ,1851875.0,6240818.75,0.65
92,10924900,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,37,600500,中化国际    ,1000000.0,5580000.0,0.58
93,10924901,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,38,000036,华联控股    ,1499915.0,5279700.8,0.55
94,10924902,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,39,000402,金 融 街    ,611379.0,5013307.8,0.52
95,10924903,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,40,600497,驰宏锌锗    ,500000.0,4765000.0,0.5
96,10924904,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,41,000881,大连国际    ,1455247.0,4423950.88,0.46
97,10924905,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,42,000568,泸州老窖    ,1202023.0,4339303.03,0.45
98,10924906,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,43,000696,96国债⑹    ,753690.0,3791060.7,0.4
99,10924907,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,44,600859,王 府 井    ,682190.0,3622428.9,0.38
100,10924908,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,45,600008,首创股份    ,700000.0,3003000.0,0.31
101,10924909,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,46,600196,复星医药    ,537300.0,2654262.0,0.28
102,10924910,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,47,000630,铜都铜业    ,500000.0,2205000.0,0.23
103,10924911,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,48,002044,江苏三友    ,110159.0,571725.21,0.06
104,10924912,000011,2005-01-01,2005-06-30,2005-06-30,403005,半年度,49,002041,登海种业    ,10605.0,228325.65,0.02
105,10935290,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,1,600028,中国石化,11757758.0,54791152.28,7.78
106,10935291,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,2,600009,G 沪机场,3155055.0,45495893.1,6.46
107,10935292,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,3,600050,中国联通,12342983.0,34560352.4,4.91
108,10935293,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,4,600970,中材国际,1599995.0,24767922.6,3.52
109,10935294,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,5,600177,雅 戈 尔,5999913.0,20459703.33,2.9
110,10935295,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,6,600011,华能国际,3399962.0,19515781.88,2.77
111,10935296,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,7,000866,扬子石化,1599942.0,18783319.08,2.67
112,10935297,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,8,000758,中色股份,3473911.0,18620162.96,2.64
113,10935298,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,9,000911,南宁糖业,3251218.0,18564454.78,2.64
114,10935299,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,10,600584,G 苏长电,3028492.0,17595538.52,2.5
115,10935300,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,11,600521,G 华  海,1782533.0,17397522.08,2.47
116,10935301,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,12,600169,太原重工,4100269.0,17016116.35,2.42
117,10935302,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,13,600688,上海石化,3999993.0,16719970.74,2.37
118,10935303,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,14,600071,凤凰光学,5019944.0,15863023.04,2.25
119,10935304,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,15,600741,G 沪巴士,4573255.0,15549067.0,2.21
120,10935305,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,16,600337,G 美  克,2958781.0,15356073.39,2.18
121,10935306,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,17,000930,G 丰  原,4000000.0,15040000.0,2.14
122,10935307,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,18,600089,特变电工,1999919.0,14539411.13,2.06
123,10935308,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,19,000806,G 银  河,3625320.0,14501280.0,2.06
124,10935309,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,20,600271,航天信息,799990.0,14415819.8,2.05
125,10935310,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,21,000400,G 许  继,3156965.0,14206342.5,2.02
126,10935311,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,22,002028,思源电气,907529.0,12242566.21,1.74
127,10935312,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,23,600439,G 瑞贝卡,1370180.0,12043882.2,1.71
128,10935313,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,24,000956,中原油气,1210250.0,11666810.0,1.66
129,10935314,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,25,600697,欧亚集团,1831415.0,10677149.45,1.52
130,10935315,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,26,600002,齐鲁石化,1094100.0,9606198.0,1.36
131,10935316,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,27,600859,王 府 井,1648600.0,9413506.0,1.34
132,10935317,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,28,600350,山东基建,2404300.0,9352727.0,1.33
133,10935318,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,29,600312,平高电气,1343336.0,8919751.04,1.27
134,10935319,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,30,000619,G 海型材,1399993.0,8483957.58,1.2
135,10935320,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,31,000919,G 金陵药,1167724.0,8384258.32,1.19
136,10935321,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,32,600296,兰州铝业,1699940.0,8329706.0,1.18
137,10935322,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,33,600642,G 申  能,1475482.0,8174170.28,1.16
138,10935323,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,34,000997,G 新大陆,869880.0,7489666.8,1.06
139,10935324,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,35,000826,G 合  加,1748640.0,7414233.6,1.05
140,10935325,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,36,600598,G 北大荒,1749129.0,7153937.61,1.02
141,10935326,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,37,000970,G 三  环,999996.0,6979972.08,0.99
142,10935327,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,38,000036,G 华  联,1868075.0,6930558.25,0.98
143,10935328,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,39,600418,G 江  汽,2000000.0,6900000.0,0.98
144,10935329,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,40,600196,复星医药,1450000.0,6873000.0,0.98
145,10935330,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,41,600367,G 红  星,1151444.0,5089382.48,0.72
146,10935331,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,42,600596,新安股份,400000.0,4292000.0,0.61
147,10935332,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,43,000061,G 农产品,992300.0,4266890.0,0.61
148,10935333,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,44,600268,国电南自,423718.0,4203282.56,0.6
149,10935334,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,45,600233,G 大  杨,1440557.0,4177615.3,0.59
150,10935335,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,46,000406,石油大明,504141.0,3796181.73,0.54
151,10935336,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,47,600548,G 深高速,937800.0,3619908.0,0.51
152,10935337,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,48,002029,七 匹 狼,468500.0,2857850.0,0.41
153,10935338,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,49,600270,外运发展,368669.0,2831377.92,0.4
154,10935339,000011,2005-01-01,2005-12-31,2005-12-31,403006,年度,50,000852,江钻股份,310751.0,2019881.5,0.29
155,10932182,000011,2005-04-01,2005-06-30,2005-07-21,403002,第二季度,1,600009,上海机场,4757263.0,80397744.7,8.4
156,10932183,000011,2005-04-01,2005-06-30,2005-07-21,403002,第二季度,2,600267,海正药业,4132337.0,36281918.86,3.79
157,10932184,000011,2005-04-01,2005-06-30,2005-07-21,403002,第二季度,3,600521,华海药业,2530616.0,33859642.08,3.54
158,10932185,000011,2005-04-01,2005-06-30,2005-07-21,403002,第二季度,4,000758,中色股份,6999015.0,31565557.65,3.3
159,10932186,000011,2005-04-01,2005-06-30,2005-07-21,403002,第二季度,5,600011,华能国际,4770000.0,29335500.0,3.06
160,10932187,000011,2005-04-01,2005-06-30,2005-07-21,403002,第二季度,6,600050,中国联通,11000000.0,28820000.0,3.01
161,10932188,000011,2005-04-01,2005-06-30,2005-07-21,403002,第二季度,7,000970,中科三环,4830885.0,25796925.9,2.69
162,10932189,000011,2005-04-01,2005-06-30,2005-07-21,403002,第二季度,8,600418,江淮汽车,3558718.0,25231310.62,2.64
163,10932190,000011,2005-04-01,2005-06-30,2005-07-21,403002,第二季度,9,600169,太原重工,5670587.0,24667053.45,2.58
164,10932191,000011,2005-04-01,2005-06-30,2005-07-21,403002,第二季度,10,600900,长江电力,2699419.0,22054253.23,2.3
165,10933684,000011,2005-07-01,2005-09-30,2005-10-26,403003,第三季度,1,600009,上海机场,3555055.0,55743262.4,7.67
166,10933685,000011,2005-07-01,2005-09-30,2005-10-26,403003,第三季度,2,600521,G 华  海,2243534.0,31746006.1,4.37
167,10933686,000011,2005-07-01,2005-09-30,2005-10-26,403003,第三季度,3,000061,G 农产品,6015403.0,26648235.29,3.67
168,10933687,000011,2005-07-01,2005-09-30,2005-10-26,403003,第三季度,4,600900,G 长  电,3545147.0,26375893.68,3.63
169,10933688,000011,2005-07-01,2005-09-30,2005-10-26,403003,第三季度,5,000758,中色股份,5027071.0,25989957.07,3.58
170,10933689,000011,2005-07-01,2005-09-30,2005-10-26,403003,第三季度,6,600011,华能国际,3559886.0,21359316.0,2.94
171,10933690,000011,2005-07-01,2005-09-30,2005-10-26,403003,第三季度,7,000987,广州友谊,2712736.0,20589666.24,2.83
172,10933691,000011,2005-07-01,2005-09-30,2005-10-26,403003,第三季度,8,600028,中国石化,4081690.0,16857379.7,2.32
173,10933692,000011,2005-07-01,2005-09-30,2005-10-26,403003,第三季度,9,600020,中原高速,1900000.0,13623000.0,1.87
174,10933693,000011,2005-07-01,2005-09-30,2005-10-26,403003,第三季度,10,600096,云 天 化,1391286.0,12799831.2,1.76
175,10942956,000011,2005-10-01,2005-12-31,2006-01-20,403004,第四季度,1,600028,中国石化,11757758.0,54791152.28,7.78
176,10942957,000011,2005-10-01,2005-12-31,2006-01-20,403004,第四季度,2,600009,上海机场,3155055.0,45495893.1,6.46
177,10942958,000011,2005-10-01,2005-12-31,2006-01-20,403004,第四季度,3,600050,中国联通,12342983.0,34560352.4,4.91
178,10942959,000011,2005-10-01,2005-12-31,2006-01-20,403004,第四季度,4,600970,中材国际,1599995.0,24767922.6,3.52
179,10942960,000011,2005-10-01,2005-12-31,2006-01-20,403004,第四季度,5,600177,雅 戈 尔,5999913.0,20459703.33,2.9
180,10942961,000011,2005-10-01,2005-12-31,2006-01-20,403004,第四季度,6,600011,华能国际,3399962.0,19515781.88,2.77
181,10942962,000011,2005-10-01,2005-12-31,2006-01-20,403004,第四季度,7,000866,扬子石化,1599942.0,18783319.08,2.67
182,10942963,000011,2005-10-01,2005-12-31,2006-01-20,403004,第四季度,8,000758,中色股份,3473911.0,18620162.96,2.64
183,10942964,000011,2005-10-01,2005-12-31,2006-01-20,403004,第四季度,9,000911,南宁糖业,3251218.0,18564454.78,2.64
184,10942965,000011,2005-10-01,2005-12-31,2006-01-20,403004,第四季度,10,600584,G 苏长电,3028492.0,17595538.52,2.5
185,10944239,000011,2006-01-01,2006-03-31,2006-04-19,403001,第一季度,1,600787,G 中  储,13841331.0,55642150.62,7.53
186,10944240,000011,2006-01-01,2006-03-31,2006-04-19,403001,第一季度,2,600970,中材国际,2000000.0,35720000.0,4.83
187,10944241,000011,2006-01-01,2006-03-31,2006-04-19,403001,第一季度,3,600169,G 太  重,7119984.0,28408736.16,3.84
188,10944242,000011,2006-01-01,2006-03-31,2006-04-19,403001,第一季度,4,000612,焦作万方,4650938.0,26045252.8,3.52
189,10944243,000011,2006-01-01,2006-03-31,2006-04-19,403001,第一季度,5,000002,G 万科Ａ,3700000.0,24235000.0,3.28
190,10944244,000011,2006-01-01,2006-03-31,2006-04-19,403001,第一季度,6,600011,G 华  能,4058961.0,23988459.51,3.24
191,10944245,000011,2006-01-01,2006-03-31,2006-04-19,403001,第一季度,7,600071,凤凰光学,6809908.0,23630380.76,3.2
192,10944246,000011,2006-01-01,2006-03-31,2006-04-19,403001,第一季度,8,600741,G 沪巴士,8051855.0,22464675.45,3.04
193,10944247,000011,2006-01-01,2006-03-31,2006-04-19,403001,第一季度,9,600786,东方锅炉,1300818.0,21944799.66,2.97
194,10944248,000011,2006-01-01,2006-03-31,2006-04-19,403001,第一季度,10,600236,桂冠电力,4242922.0,21638902.2,2.93
195,10947969,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,1,600787,G 中  储,14000000.0,79660000.0,6.94
196,10947970,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,2,000617,石油济柴,2700093.0,55999928.82,4.88
197,10947971,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,3,600169,G 太  重,8706267.0,51541100.64,4.49
198,10947972,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,4,600963,G 岳  纸,6700559.0,45429790.02,3.96
199,10947973,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,5,600677,G 航  通,4206255.0,37856295.0,3.3
200,10947974,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,6,600970,中材国际,1394551.0,37429748.84,3.26
201,10947975,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,7,002028,思源电气,1418150.0,30802218.0,2.68
202,10947976,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,8,000888,G 峨眉山,4505957.0,30189911.9,2.63
203,10947977,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,9,000878,G 云  铜,3000000.0,29640000.0,2.58
204,10947978,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,10,600071,G 光  学,7299950.0,27082814.5,2.36
205,10947979,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,11,600584,G 苏长电,3282306.0,26750793.9,2.33
206,10947980,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,12,600236,桂冠电力,4200000.0,25368000.0,2.21
207,10947981,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,13,000960,G 锡  业,3486297.0,23358189.9,2.04
208,10947982,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,14,000663,永安林业,3388044.0,22428851.28,1.96
209,10947983,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,15,000917,G 电  广,1999960.0,21699566.0,1.89
210,10947984,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,16,600271,G 航  信,711500.0,21352115.0,1.86
211,10947985,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,17,600640,G 国  脉,3468515.0,20915145.45,1.82
212,10947986,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,18,600828,G 成  商,2803668.0,19597639.32,1.71
213,10947987,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,19,600716,耀华玻璃,5204115.0,18786855.15,1.64
214,10947988,000011,2006-01-01,2006-06-30,2006-08-24,403005,半年度,20,000793,G 燃  气,3000000.0,17970000.0,1.57
